#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-10-29T05:46:32 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5db7d22c0d7c	
#INFO	-out.max=unlimited	
#INFO	queryParameters=13	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/A+A/558/A53&tab:{J/A+A/558/A53/index}&key:source=J/A+A/558/A53/index&HTTPPRM:&
#-source=J/A+A/558/A53/index
#-order=I
#-out=MWSC
#-out=Name
#-out=flag
#-out=Type
#-out=n_Type
#-out=Src
#-out=SType
#-out=N
#

#RESOURCE=yCat_35580053
#Name: J/A+A/558/A53
#Title: Milky Way global survey of star clusters. II. (Kharchenko+, 2013)
#Table	J_A_A_558_A53_index:
#Name: J/A+A/558/A53/index
#Title: List of MWSC objects
#Column	MWSC	(A4)	[1/3784] MWSC sequential number	[ucd=meta.record]
#Column	Name	(a17)	NGC, IC or other common designation	[ucd=meta.number]
#Column	flag	(A1)	Flag of confirmation/no confirmation (G5)	[ucd=meta.code.error]
#Column	Type	(A1)	[agmnrs] Object type (G1)	[ucd=src.class]
#Column	n_Type	(A1)	[oc] object/candidate	[ucd=meta.note]
#Column	Src	(A4)	Source for MWSC list and input parameters (G2)	[ucd=meta.bib]
#Column	SType	(A3)	Source object type (G3)	[ucd=src.class]
#Column	N	(I9)	Number of stars in MWSC sky area	[ucd=meta.number]
MWSC	Name	flag	Type	n_Type	Src	SType	N
3307	Teutsch_124      	=	 	 	DIAS	   	    21196
3308	Cyg_OB1          	:	a	o	MELN	ass	        0
3309	Dolidze_41       	&	 	 	DIAS	   	        0
3310	FSR_0254         	=	 	 	FPOS	   	    18309
3311	Berkeley_85      	=	 	 	DIAS	   	    36866
3312	FSR_0223         	=	 	 	DIAS	irc	    17872
3313	Dolidze_42       	=	 	 	DIAS	   	    20196
3314	FSR_0222         	=	 	 	DIAS	irc	    16920
3315	Dolidze_5        	=	 	 	DIAS	dub	    21491
3316	Berkeley_86      	=	 	 	COCD	   	    21822
3317	Cyg_V1685        	&	 	 	BIEM	irc	        0
3318	Dolidze_6        	:	 	 	DIAS	dub	        0
3319	IRAS_20188+3928  	:	 	 	BIEM	irc	        0
3320	Kronberger_58    	:	 	 	DIAS	   	        0
3321	Alessi_11        	=	r	o	DREM	ast	    11159
3322	Cyg_OB9          	:	a	o	MELN	ass	        0
3323	Berkeley_88      	=	 	 	DIAS	dub	    11424
3324	Dolidze_43       	-	s	o	DREM	ast	        0
3325	Berkeley_87      	=	 	 	DIAS	   	    23567
3326	NGC_6904         	=	 	 	DIAS	non	    12519
3327	NGC_6910         	=	 	 	COCD	   	    21535
3328	Collinder_421    	=	 	 	COCD	   	    19179
3329	NGC_6913         	=	 	 	COCD	   	    19527
3330	Kronberger_57    	=	 	 	DIAS	   	    14969
3331	BDSB_20          	&	 	 	BOPN	irc	        0
3332	Dolidze_8        	=	r	o	DIAS	   	    12827
3333	Berkeley_89      	=	 	 	DIAS	   	    20061
3334	FSR_0239         	:	 	 	DIAS	irc	        0
3335	FSR_0224         	=	 	 	DIAS	irc	    14779
3336	G_76.2-0.3       	=	 	 	BIEM	irc	    12992
3337	Dolidze_9        	=	 	 	DIAS	   	    14826
3338	Dolidze_10       	-	 	 	DIAS	dub	        0
3339	Dolidze_11       	=	 	 	DIAS	dub	    14236
3340	FSR_0210         	=	 	 	DIAS	irc	    14644
3341	ESO_026-02       	=	 	 	DIAS	dub	     2534
3342	FSR_0213         	=	 	 	DIAS	irc	    16629
3343	DB2001_7         	=	r	o	BIEM	irc	    13369
3344	Sh2_106          	:	n	o	LLEM	emb	        0
3345	Teutsch_30       	=	 	 	DIAS	   	    14896
3346	IRAS_20264+4042  	=	 	 	BIEM	irc	    11911
3347	Teutsch_28       	=	 	 	DIAS	   	    16371
3348	Roslund_6        	=	m	o	COCD	   	    27920
3349	FSR_0227         	=	 	 	FPOS	   	    13006
3350	BDSB_159         	:	 	 	BIRN	irc	        0
3351	DB2001_6         	:	 	 	BIEM	irc	        0
3352	Dolidze_44       	=	r	o	DIAS	   	    23209
3353	IRAS_20286+4105  	=	 	 	BIEM	irc	    13456
3354	Wit_4            	=	 	 	DIAS	emb	    20950
3355	FSR_0278         	=	r	o	FPOS	   	     9846
3356	FSR_0128         	=	r	o	FPOS	   	     4373
3357	NGC_6939         	=	 	 	DIAS	var	    13697
3358	DB2001_8         	:	 	 	BIEM	irc	        0
3359	DB2001-21        	:	 	 	BIEM	irc	        0
3360	IRAS_20306+3841  	:	 	 	BIEM	irc	        0
3361	IRAS_20306+4005  	=	 	 	BIEM	irc	    12327
3362	FSR_0236         	=	 	 	DIAS	irc	    24085
3363	Bica_1           	&	 	 	DIAS	   	        0
3364	Cyg_OB2          	=	a	o	COCD	ass	    50517
3365	Bica_2           	&	 	 	DIAS	   	        0
3366	FSR_0260         	=	r	c	DIAS	irc	    17367
3367	Kronberger_59    	=	 	 	DIAS	   	     8575
3368	G_80.35+0.72     	=	 	 	BIEM	irc	    15880
3369	NGC_6934         	=	g	o	HARR	glo	     5506
3370	NGC_6940         	=	 	 	COCD	   	    34273
3371	FSR_0276         	:	 	 	FPOS	   	        0
3372	NGC_6938         	=	r	o	DIAS	non	     9116
3373	FSR_0238         	=	 	 	DIAS	irc	    16506
3374	FSR_0247         	:	 	 	DIAS	irc	        0
3375	DR_18            	:	 	 	BIEM	irc	        0
3376	Patchick_103     	=	 	 	DIAS	   	     7729
3377	Berkeley_90      	=	 	 	DIAS	   	    17182
3378	DB2001_15        	=	 	 	BIEM	irc	    11704
3379	FSR_0255         	=	r	o	DIAS	irc	    15343
3380	FSR_0140         	=	r	o	FPOS	   	     4918
3381	FSR_0139         	&	 	 	FPOS	   	        0
3382	FSR_0245         	=	 	 	DIAS	irc	     8642
3383	FSR_0249         	=	 	 	DIAS	irc	    13960
3384	DB2001_16        	=	 	 	BIEM	irc	     8357
3385	DB2001_20        	=	 	 	BIEM	irc	    10700
3386	W_75N            	&	 	 	LLEM	emb	        0
3387	DB2001_19        	:	 	 	BIEM	irc	        0
3388	W_75S            	:	 	 	BIEM	irc	        0
3389	DB2001_14        	&	 	 	BIEM	irc	        0
3390	DB2001_12        	:	 	 	BIEM	irc	        0
3391	FSR_0251         	=	 	 	DIAS	irc	    17499
3392	FSR_0175         	=	 	 	FPOS	   	     8701
3393	FSR_0246         	:	 	 	DIAS	irc	        0
3394	NGC_6950         	=	r	c	DIAS	non	     6684
3395	DB2001_17        	=	 	 	BIEM	irc	     8070
3396	DB2001_18        	=	 	 	BIEM	irc	     8620
3397	Ruprecht_173     	=	 	 	DIAS	dub	    20712
3398	Dolidze_47       	=	 	 	DIAS	   	    18447
3399	FSR_0183         	=	 	 	FPOS	   	     7909
3400	DB2001_22        	=	 	 	BIEM	irc	    14911
3401	FSR_0184         	=	 	 	FPOS	   	     9149
3402	FSR_0225         	=	 	 	DIAS	irc	    19291
3403	Turner_11        	=	 	 	DIAS	   	    15762
3404	Alessi_12        	=	 	 	COCD	   	    25135
3405	Ruprecht_174     	=	 	 	DIAS	   	    16464
3406	FSR_0248         	:	 	 	DIAS	irc	        0
3407	FSR_0151         	=	r	o	FPOS	   	     5210
3408	FSR_0258         	=	 	 	DIAS	irc	    19299
3409	Ruprecht_175     	=	 	 	DIAS	   	    12977
3410	FSR_0237         	=	 	 	DIAS	irc	    18155
3411	DB2001_23        	:	 	 	BIEM	irc	        0
3412	FSR_0274         	=	 	 	DIAS	irc	    24555
3413	SAI_137          	=	 	 	DIAS	   	    14824
3414	CBJC_5           	:	 	 	BIEM	irc	        0
3415	Dol-Dzim_11      	=	 	 	DIAS	   	    11110
3416	Roslund_7        	=	 	 	COCD	   	    29065
3417	NGC_6980         	-	 	 	DREM	non	        0
3418	FSR_0161         	=	 	 	FPOS	   	     4061
3419	NGC_6981         	=	g	o	HARR	glo	     2504
3420	CBJC_7           	=	 	 	BIEM	irc	    17168
3421	CBJC_6           	:	 	 	BIEM	irc	        0
3422	Barkhatova_1     	=	 	 	DIAS	dub	    28811
3423	FSR_0261         	=	 	 	DIAS	irc	    24841
3424	NGC_6989         	=	r	o	DREM	ast	    31268
3425	CBJC_8           	=	 	 	BIEM	irc	    24827
3426	NGC_6991A        	=	m	o	COCD	   	    69914
3427	NGC_6991         	&	 	 	DIAS	non	        0
3428	FSR_0410         	=	r	c	FPOS	   	     2265
3429	CBJC_1           	:	 	 	BIEM	irc	        0
3430	CBJC_4           	=	 	 	BIEM	irc	    19835
3431	FSR_0284         	=	 	 	DIAS	irc	    16469
3432	NGC_6997         	=	n	o	DIAS	   	    31346
3433	NGC_6996         	&	 	 	DIAS	var	        0
3434	FSR_0275         	=	 	 	DIAS	irc	    24108
3435	Berkeley_53      	=	 	 	DIAS	   	    25128
3436	CBJC_2           	:	 	 	BIEM	irc	        0
3437	L_1228           	&	 	 	LLEM	emb	        0
3438	LDN_1228         	:	 	 	BIEM	irc	        0
3439	Herbig_1,CBJC_3b 	=	 	 	BIEM	irc	    13616
3440	CBJC_3a          	:	 	 	BIEM	irc	        0
3441	NGC_6994         	-	s	o	DREM	ast	        0
3442	FSR_0290         	=	r	c	DIAS	irc	    13445
3443	ESO_464-09       	=	r	o	DREM	ast	     1755
3444	Collinder_427    	:	 	 	DIAS	non	        0
3445	Dolidze_54       	-	s	o	DREM	ast	        0
3446	NGC_7006         	=	g	o	HARR	glo	     4434
3447	NGC_7023         	-	n	o	BIEM	irc	        0
3448	FSR_0273         	=	 	 	DIAS	irc	    23276
3449	Teutsch_22       	=	 	 	DIAS	   	    17978
3450	BDSB_19          	=	 	 	BOPN	irc	     7763
3451	NGC_7011         	-	s	o	DIAS	non	        0
3452	NGC_7005         	-	s	o	DREM	ast	        0
3453	FSR_0282         	=	 	 	DIAS	irc	    19550
3454	BDSB_25          	:	 	 	BOPN	irc	        0
3455	Collinder_428    	=	n	o	DIAS	   	    20099
3456	Berkeley_54      	=	 	 	DIAS	   	    13416
3457	FSR_0253         	=	 	 	FPOS	   	    16283
3458	SAI_141          	=	 	 	DIAS	   	    20299
3459	Teutsch_156      	=	 	 	DIAS	   	    24499
3460	LDN_988e         	=	 	 	BIEM	irc	    13420
3461	FSR_0270         	=	 	 	DIAS	irc	    17486
3462	L_988e           	&	 	 	FPRO	   	        0
3463	FSR_0310         	=	 	 	FPOS	   	    13220
3464	BDSB_21          	=	 	 	BOPN	irc	    16945
3465	NGC_7024         	=	 	 	DIAS	non	    14008
3466	NGC_7031         	=	 	 	DIAS	   	    22060
3467	Cyg_OB7          	:	a	o	MELN	ass	        0
3468	FSR_0288         	=	r	c	DIAS	irc	    20476
3469	Dolidze_55       	=	 	 	DREM	ast	    10050
3470	NGC_7036         	=	r	o	DIAS	rem	     4031
3471	Basel_12         	=	 	 	DIAS	   	    17859
3472	FSR_0368         	=	 	 	FPOS	   	     4308
3473	Dolidze_45       	=	r	o	DIAS	   	     9679
3474	NGC_7039         	=	 	 	COCD	   	    37648
3475	SAI_143          	=	 	 	DIAS	   	    15595
3476	Berkeley_91      	=	 	 	DIAS	   	    21854
3477	NGC_7037         	=	 	 	DIAS	non	    11979
3478	Riddle_6         	=	r	o	DREM	ast	     6130
3479	Kronberger_80    	=	 	 	DIAS	   	    13639
3480	ASCC_113         	=	 	 	COCD	   	    19333
3481	IC_1369          	=	 	 	DIAS	   	    24645
3482	Basel_13         	=	 	 	DIAS	   	    22291
3483	FSR_0302         	:	 	 	DIAS	irc	        0
3484	FSR_0265         	=	 	 	FPOS	   	    13699
3485	NGC_7044         	=	 	 	DIAS	   	    18364
3486	Cyg_OB4          	=	a	o	MELN	ass	    19141
3487	NGC_7050         	=	 	 	DREM	ast	     6707
3488	Basel_15         	=	r	c	DIAS	   	    19903
3489	FSR_0291         	=	r	o	FPOS	   	    17099
3490	Berkeley_55      	=	 	 	DIAS	   	    14766
3491	Berkeley_56      	=	 	 	DIAS	   	     9952
3492	FSR_0271         	=	 	 	FPOS	   	    13373
3493	FSR_0272         	&	 	 	FPOS	   	        0
3494	NGC_7055         	=	 	 	DIAS	non	     8249
3495	FSR_0346         	=	 	 	FPOS	   	     6666
3496	Chereul_3        	:	m	o	DREM	mog	        0
3497	BDSB_23          	=	 	 	BOPN	irc	    10872
3498	Basel_14         	=	 	 	DIAS	   	    13058
3499	ESO_236-07       	=	r	o	DIAS	   	     2375
3500	Teutsch_144      	=	 	 	DIAS	   	    19204
3501	NGC_7058         	=	m	o	COCD	   	    22540
3502	FSR_0347         	=	 	 	FPOS	   	     7196
3503	FSR_0295         	=	 	 	DIAS	irc	    19483
3504	FSR_0379         	=	r	c	FPOS	   	     4164
3505	NGC_7062         	=	 	 	DIAS	   	    15606
3506	FSR_0296         	=	 	 	DIAS	irc	    13928
3507	NGC_7063         	=	 	 	COCD	   	    12044
3508	NGC_7067         	=	 	 	DIAS	   	    16521
3509	FSR_0304         	=	 	 	DIAS	irc	    19271
3510	Berkeley_92      	=	 	 	DIAS	   	     9174
3511	Kronberger_81    	=	 	 	DIAS	   	    14625
3512	NGC_7071         	-	s	o	DIAS	   	        0
3513	FSR_0314         	=	 	 	DIAS	irc	    16776
3514	FSR_0293         	=	 	 	FPOS	   	    14864
3515	FSR_0306         	=	r	c	DIAS	irc	    16760
3516	BDSB_24          	=	 	 	BOPN	irc	    12795
3517	NGC_7082         	=	 	 	COCD	   	    36718
3518	NGC_7078         	=	g	o	HARR	glo	     7111
3519	Platais_1        	=	 	 	DIAS	   	    19499
3520	NGC_7086         	=	 	 	DIAS	   	    20322
3521	NGC_7092         	=	r	c	COCD	   	   137423
3522	BDSB_26          	&	 	 	BOPN	irc	        0
3523	BDSB_27          	:	 	 	BOPN	irc	        0
3524	NGC_7084         	=	r	o	DIAS	non	     4176
3525	FSR_0317         	=	 	 	DIAS	irc	    16374
3526	NGC_7089         	=	g	o	HARR	glo	     3916
3527	FSR_0307         	=	 	 	DIAS	irc	    15568
3528	NGC_7093         	=	 	 	DIAS	non	    12965
3529	FSR_0312         	=	 	 	DIAS	irc	    13934
3530	FSR_0320         	=	 	 	DIAS	irc	    16470
3531	FSR_0389         	=	r	c	FPOS	   	     3919
3532	Kronberger_84    	=	 	 	DIAS	   	    17161
3533	FSR_0324         	=	 	 	DIAS	irc	    17414
3534	BDSB_22          	=	 	 	BOPN	irc	    14113
3535	FSR_0386         	=	r	c	FPOS	   	     3475
3536	Chereul_2        	:	m	o	DREM	mog	        0
3537	FSR_0277         	=	r	c	FPOS	   	     9837
3538	FSR_0326         	=	 	 	DIAS	irc	    16370
3539	IC_1396          	=	 	 	COCD	   	    92780
3540	FSR_0264         	=	 	 	FPOS	   	     7042
3541	Cyg_V645         	-	 	 	BIEM	irc	        0
3542	ASCC_114         	=	 	 	COCD	   	    22550
3543	NGC_7099         	=	g	o	HARR	glo	     3556
3544	IRAS_21388+5622  	=	n	o	BIEM	irc	    14708
3545	FSR_0316         	=	r	c	DIAS	irc	    20368
3546	BDSB_31          	=	r	o	BOPN	irc	     3951
3547	BDSB_28          	&	 	 	BOPN	irc	        0
3548	BDSB_29          	:	 	 	BOPN	irc	        0
3549	NGC_7129         	=	 	 	DIAS	   	     4366
3550	LKHalpha_234     	-	n	o	LLEM	emb	        0
3551	FSR_0323         	=	 	 	DIAS	irc	    14209
3552	Barkhatova_2     	=	 	 	DIAS	dub	    15345
3553	NGC_7127         	=	 	 	DIAS	non	    16581
3554	NGC_7128         	=	 	 	DIAS	   	    15640
3555	FSR_0303         	=	 	 	FPOS	   	    10966
3556	FSR_0250         	=	r	o	FPOS	   	     5763
3557	NGC_7142         	=	 	 	DIAS	   	    12176
3558	Teutsch_74       	=	 	 	DIAS	   	    16880
3559	FSR_0334         	=	 	 	DIAS	irc	    18743
3560	FSR_0319         	=	 	 	DIAS	irc	    17608
3561	Palomar_12       	=	g	o	HARR	glo	     1227
3562	FSR_0333         	=	 	 	DIAS	irc	    22143
3563	NGC_7134         	-	s	o	DREM	ast	        0
3564	FSR_0322         	=	 	 	DIAS	irc	    15133
3565	FSR_0305         	=	 	 	FPOS	   	    11036
3566	FSR_0325         	=	 	 	DIAS	irc	    18278
3567	FSR_0336         	=	 	 	DIAS	irc	    21734
3568	FSR_0351         	=	 	 	FPOS	   	    13584
3569	Cep_OB2          	:	a	o	MELN	ass	        0
3570	FSR_0338         	=	 	 	DIAS	irc	    14638
3571	IC_5146          	=	 	 	DIAS	   	    14603
3572	NGC_7160         	=	 	 	COCD	   	    16216
3573	FSR_0266         	=	r	o	FPOS	   	     4612
3574	Berkeley_93      	=	 	 	DIAS	   	    10703
3575	ASCC_115         	=	 	 	COCD	   	    22757
3576	ASCC_116         	=	 	 	COCD	   	    20643
3577	NGC_7175         	=	 	 	DIAS	non	    21716
3578	FSR_0318         	=	 	 	FPOS	   	    10732
3579	FSR_0279         	=	 	 	FPOS	   	     4710
3580	FSR_0344         	=	 	 	FPOS	   	    16116
3581	NGC_7193         	-	s	o	DIAS	non	        0
3582	FSR_0437         	=	r	c	FPOS	   	     3755
3583	Dolidze_56       	=	 	 	DREM	ast	    11598
3584	ASCC_117         	=	 	 	COCD	   	    21357
3585	NGC_7209         	=	 	 	COCD	   	    16056
3586	FSR_0341         	=	 	 	DIAS	irc	    14084
3587	Collinder_471    	=	 	 	DIAS	   	     4635
3588	FSR_0342         	=	 	 	DIAS	irc	    15790
3589	ASCC_118         	=	r	c	COCD	   	    21809
3590	FSR_0358         	=	 	 	DIAS	irc	    27378
3591	NGC_7226         	=	 	 	DIAS	   	    17637
3592	IC_1434          	=	 	 	DIAS	   	    20738
3593	FSR_0364         	=	 	 	DIAS	irc	    13079
3594	FSR_0354         	=	 	 	DIAS	irc	    16898
3595	NGC_7235         	=	 	 	COCD	   	    15115
3596	vdBergh_150      	=	 	 	DIAS	   	     5737
3597	Teutsch_125      	=	 	 	FPRO	   	    13557
3598	vdBergh_152      	=	 	 	DIAS	   	     5902
3599	Teutsch_126      	=	 	 	DIAS	   	    15282
3600	PTB_3            	=	 	 	BIEM	irc	     6235
3601	BDSB_30          	=	r	o	BOPN	irc	    11763
3602	NGC_7243         	=	 	 	COCD	   	    53917
3603	NGC_7245         	=	 	 	DIAS	   	    19641
3604	King_9           	=	 	 	DIAS	   	    13852
3605	Kumar_21         	=	 	 	DIAS	irc	    12331
3606	IC_1442          	=	 	 	COCD	   	    18476
3607	FSR_0369         	=	 	 	DIAS	irc	    11121
3608	BDSB_32          	:	 	 	BOPN	irc	        0
3609	FSR_0356         	=	r	c	DIAS	irc	    15089
3610	FSR_0366         	=	r	c	DIAS	irc	    16828
3611	Pismis-Moreno_1  	=	 	 	COCD	   	    16302
3612	SBB_2            	=	n	o	DIAS	   	    14758
3613	Teutsch_127      	&	 	 	DIAS	   	        0
3614	ASCC_119         	=	 	 	COCD	   	    13017
3615	FSR_0378         	=	r	c	FPOS	   	    12576
3616	Sh2_140-north    	:	 	 	BIEM	irc	        0
3617	NGC_7261         	=	 	 	DIAS	   	    24632
3618	Berkeley_94      	=	 	 	DIAS	   	    11671
3619	FSR_0390         	:	 	 	FPOS	   	        0
3620	SBB_4            	:	 	 	DIAS	   	        0
3621	FSR_0388         	=	r	c	FPOS	   	    13963
3622	Teutsch_53       	=	 	 	DIAS	   	    11722
3623	PTB_2            	=	 	 	BIEM	irc	     8246
3624	NGC_7281         	=	 	 	COCD	   	    21327
3625	NGC_7296         	=	 	 	DIAS	   	    11393
3626	Berkeley_95      	=	 	 	DIAS	   	    14557
3627	Cep_OB1          	:	a	o	MELN	ass	        0
3628	Teutsch_76       	=	 	 	DIAS	   	    11039
3629	IRAS_22272+6358A 	:	 	 	BIEM	irc	        0
3630	Berkeley_96      	=	 	 	DIAS	   	    11584
3631	ASCC_120         	=	 	 	COCD	   	    23037
3632	ASCC_121         	=	 	 	COCD	   	    21497
3633	FSR_0357         	=	 	 	DIAS	irc	    10040
3634	FSR_0405         	=	 	 	FPOS	   	     8225
3635	Sh2_138          	:	 	 	BIEM	irc	        0
3636	FSR_0365         	=	 	 	DIAS	irc	    12858
3637	ASCC_122         	=	a	c	COCD	   	    17115
3638	FSR_0328         	=	r	c	FPOS	   	     4678
3639	FSR_0330         	=	 	 	FPOS	   	     7360
3640	FSR_0331         	=	 	 	FPOS	   	     7324
3641	FSR_0377         	=	 	 	DIAS	irc	    10824
3642	FSR_0321         	-	s	o	FPOS	   	        0
3643	Teutsch_39       	=	 	 	DIAS	   	     5213
3644	FSR_0398         	=	 	 	FPOS	   	    18186
3645	PTB_1            	:	 	 	BIEM	irc	        0
3646	BDSB_161         	:	 	 	BIRN	irc	        0
3647	FSR_0362         	=	 	 	FPOS	   	    10771
3648	Berkeley_97      	=	 	 	DIAS	   	    12021
3649	NGC_7352         	-	s	o	DIAS	non	        0
3650	Czernik_42       	=	 	 	DIAS	   	    12579
3651	Lac_OB1          	:	a	o	MELN	ass	        0
3652	FSR_0381         	=	 	 	DIAS	irc	    18789
3653	FSR_0385         	=	 	 	DIAS	irc	    12611
3654	ASCC_123         	=	m	o	COCD	   	   113933
3655	Berkeley_98      	=	 	 	DIAS	   	    13282
3656	FSR_0446         	=	r	c	FPOS	   	     3616
3657	FSR_0449         	=	 	 	FPOS	   	     3374
3658	Alessi_42A       	-	 	 	DREM	ast	        0
3659	NGC_7380         	=	n	o	COCD	   	    27538
3660	LDN_1211         	=	n	o	BIEM	irc	    10446
3661	Teutsch_54       	=	 	 	DIAS	   	    11795
3662	BDSB_33          	:	 	 	BOPN	irc	        0
3663	ASCC_124         	=	 	 	COCD	   	    12120
3664	BDSB_34          	:	 	 	BOPN	irc	        0
3665	FSR_0428         	=	 	 	FPOS	   	     7147
3666	NGC_7394         	-	s	o	DIAS	non	        0
3667	FSR_0429         	=	 	 	FPOS	   	     7118
3668	FSR_0384         	=	 	 	DIAS	irc	    11737
3669	King_18          	=	 	 	DIAS	   	    14444
3670	FSR_0404         	=	 	 	DIAS	irc	    11456
3671	FSR_0406         	=	 	 	DIAS	irc	    12066
3672	NGC_7419         	=	 	 	DIAS	   	    13613
3673	King_10          	=	 	 	DIAS	   	    21930
3674	NGC_7423         	=	 	 	DIAS	   	    13567
3675	FSR_0394         	=	 	 	DIAS	irc	    13717
3676	NGC_7429         	=	 	 	DIAS	   	    13727
3677	ASCC_125         	=	a	c	COCD	   	    50237
3678	BDSB_35          	:	 	 	BOPN	irc	        0
3679	Cep_A            	:	 	 	LLEM	emb	        0
3680	BDSB_40          	&	 	 	BOPN	irc	        0
3681	BDSB_41          	-	s	o	BOPN	irc	        0
3682	NGC_7438         	=	 	 	COCD	   	    19181
3683	FSR_0423         	=	 	 	FPOS	   	    11165
3684	BDSB_36          	-	s	o	BOPN	irc	        0
3685	BDSB_37          	=	 	 	BOPN	irc	    10314
3686	FSR_0401         	=	 	 	DIAS	irc	    13323
3687	FSR_0413         	=	 	 	DIAS	irc	    10059
3688	FSR_0414         	=	 	 	DIAS	irc	    10769
3689	FSR_0416         	=	 	 	DIAS	irc	    12962
3690	Cep_OB5          	=	a	o	MELN	ass	    25260
3691	Cep_OB3          	=	a	o	COCD	ass	    56914
3692	FSR_0418         	=	 	 	FPOS	   	    15678
3693	BDSB_38          	&	 	 	BOPN	irc	        0
3694	Reiland_1        	-	s	o	DIAS	   	        0
3695	BDSB_39          	:	 	 	BOPN	irc	        0
3696	FSR_0371         	=	 	 	FPOS	   	     7595
3697	Cep_C            	:	 	 	LLEM	emb	        0
3698	Kronberger_23    	:	 	 	DIAS	   	        0
3699	ASCC_126         	=	 	 	COCD	   	    15950
3700	BDSB_42          	:	 	 	BOPN	irc	        0
3701	Palomar_13       	:	g	o	HARR	glo	        0
3702	Pfleiderer_3     	=	 	 	DIAS	   	    12863
3703	King_19          	=	 	 	DIAS	   	    17166
3704	ASCC_127         	=	r	c	COCD	   	    65152
3705	NGC_7492         	=	g	o	HARR	glo	      757
3706	NGC_7510         	=	 	 	COCD	   	    16820
3707	NGC_7538         	=	 	 	BIEM	irc	    12125
3708	BDSB_160         	&	 	 	BIRN	irc	        0
3709	FSR_0417         	=	 	 	DIAS	irc	    13299
3710	FSR_0425         	=	 	 	DIAS	irc	    11477
3711	FSR_0422         	=	 	 	DIAS	irc	    12516
3712	Markarian_50     	=	 	 	DIAS	   	    12280
3713	FSR_0430         	=	 	 	FPRO	   	    13923
3714	FSR_0426         	:	 	 	DIAS	irc	        0
3715	BDSB_43          	:	 	 	FPRO	   	        0
3716	IRAS_23151+5912  	=	r	c	BIEM	irc	    12934
3717	IRAS_23152+6034  	-	 	 	BIEM	irc	        0
3718	PTB_4            	=	 	 	BIEM	irc	     8669
3719	Cas_OB2          	=	a	o	MELN	ass	    23337
3720	ASCC_128         	=	 	 	COCD	   	    15724
3721	BDSB_44          	=	 	 	BOPN	irc	    15795
3722	Berkeley_99      	=	 	 	DIAS	   	     5846
3723	FSR_0370         	=	r	c	FPOS	   	     3158
3724	Dolidze_46       	=	 	 	DREM	ast	     9953
3725	NGC_7654         	=	 	 	COCD	   	    34298
3726	Czernik_43       	=	 	 	COCD	   	    17737
3727	Berkeley_100     	=	 	 	DIAS	dub	     9747
3728	FSR_0463         	&	 	 	FPOS	   	        0
3729	FSR_0466         	=	r	o	FPOS	   	     5375
3730	ASCC_129         	=	 	 	COCD	   	    18000
3731	FSR_0427         	=	 	 	FPOS	   	    10589
3732	FSR_0442         	=	 	 	DIAS	irc	    17658
3733	FSR_0436         	&	 	 	DIAS	irc	        0
3734	NGC_7686         	=	 	 	DIAS	   	     5457
3735	Skiff_J2330+60.2 	=	 	 	DIAS	   	    14948
3736	FSR_0435         	=	 	 	DIAS	irc	    13412
3737	Berkeley_101     	=	 	 	DIAS	dub	    17059
3738	Stock_11         	=	 	 	DIAS	non	     9266
3739	King_20          	=	 	 	DIAS	   	    10275
3740	Czernik_44       	=	 	 	DIAS	   	    14067
3741	BDSB_45          	-	 	 	BOPN	irc	        0
3742	FSR_0492         	=	r	c	FPOS	   	     3829
3743	Stock_12         	=	 	 	COCD	   	    29715
3744	FSR_0472         	=	a	c	FPOS	   	    10814
3745	NGC_7708         	=	 	 	DIAS	non	     7560
3746	FSR_0464         	=	 	 	FPOS	   	     6680
3747	Aveni-Hunter_1   	=	 	 	COCD	   	    14662
3748	SAI_149          	=	r	c	DIAS	   	     9683
3749	FSR_0403         	-	 	 	FPOS	   	        0
3750	Berkeley_102     	=	 	 	DIAS	   	     8994
3751	BDSB_46          	=	 	 	BOPN	irc	    11353
3752	FSR_0441         	=	 	 	DIAS	irc	    10928
3753	FSR_0443         	=	 	 	DIAS	irc	    12290
3754	Stock_17         	=	 	 	DIAS	   	    13282
3755	Berkeley_103     	=	 	 	DIAS	   	    11953
3756	FSR_0448         	=	 	 	DIAS	irc	    16920
3757	Negueruela_1     	=	 	 	DIAS	   	    16294
3758	FSR_0453         	&	 	 	DIAS	irc	        0
3759	King_11          	=	 	 	DIAS	   	    17914
3760	Teutsch_23       	=	 	 	DIAS	   	    10930
3761	Alessi_22        	-	s	c	DIAS	   	        0
3762	King_21          	=	 	 	DIAS	   	    14445
3763	PTB_9            	=	 	 	BIEM	irc	    19038
3764	Pfleiderer_4     	=	 	 	DIAS	   	    16646
3765	FSR_0465         	=	 	 	FPOS	   	    11101
3766	FSR_0451         	=	 	 	DIAS	irc	    12566
3767	NGC_7772         	=	r	o	DIAS	rem	     3327
3768	ASCC_130         	=	 	 	COCD	   	    17378
3769	PTB_6            	=	 	 	BIEM	irc	    12562
3770	BDSB_47          	=	 	 	BOPN	irc	     8648
3771	King_12          	=	 	 	COCD	   	    13971
