#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2020-02-28T04:30:48 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5e587b34af16	
#INFO	-out.max=unlimited	
#INFO	queryParameters=39	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-sort=_r
#-nav=cat:J/ApJ/860/43&tab:{J/ApJ/860/43/table4}&key:source=J/ApJ/860/43/table4&HTTPPRM:&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/ApJ/860/43/table4
#-order=I
#-out=Set
#-out=Name
#-out=Assoc
#-out=r_SpT
#-out=SpT
#-out=RAJ2000
#-out=DEJ2000
#-out=pmRA
#-out=pmDE
#-out=Dist
#-out=r_RVel
#-out=RVel
#-out=HR1
#-out=NUVmag
#-out=Gmag
#-out=Jmag
#-out=IRex
#-out=r_Known
#-out=Known
#-out=r_Li
#-out=Bin
#-out=rvCat
#-out=Gaia
#Gaia=Gaia
#-out=2M
#2M=2M
#-out=SimbadName
#

#RESOURCE=yCat_18600043
#Name: J/ApJ/860/43
#Title: BANYAN. XII. New members from Gaia-Tycho data (Gagne+, 2018)
#Table	J_ApJ_860_43_table4:
#Name: J/ApJ/860/43/table4
#Title: Candidate members recovered in this work
#Column	_RAJ2000	(F12.8)	Right ascension (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F12.8)	Declination (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.dec]
#Column	Set	(A4)	Subset (1)	[ucd=meta.note]
#Column	Name	(a17)	Star Name	[ucd=meta.id;meta.main]
#Column	Assoc	(a6)	Association short name (2)	[ucd=meta.id.parent]
#Column	r_SpT	(I3)	? Reference for spectral types (see refs.dat file) [NULL integer written as an empty string]	[ucd=meta.ref;pos.frame]
#Column	SpT	(a10)	Spectral Type (3)	[ucd=src.spType]
#Column	RAJ2000	(A12)	Hour of Right Ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A12)	Degree of Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	pmRA	(F7.2)	[-114/209] Proper motion in RA; {mu}_{alpha}_\cos{delta}	[ucd=pos.pm;pos.eq.ra]
#Column	pmDE	(F7.2)	[-196/165] Proper motion in DE; {mu}_{delta}_	[ucd=pos.pm;pos.eq.dec]
#Column	Dist	(F6.2)	[21.9/243] Distance	[ucd=pos.distance;pos.heliocentric]
#Column	r_RVel	(I3)	? Reference for radial velocities (see refs.dat file) [NULL integer written as an empty string]	[ucd=meta.ref;pos.frame]
#Column	RVel	(F7.3)	[-20/43]? Radial Velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	HR1	(F5.2)	[-1/1]? HR1 hardness ratio	[ucd=phot.flux;arith.ratio]
#Column	NUVmag	(F6.3)	[11.4/21.4]? GALEX NUV magnitude	[ucd=phot.mag;em.UV]
#Column	Gmag	(F6.3)	[5.9/12.1] Gaia DR1 (I/337) G-band magnitude	[ucd=phot.mag;em.opt.V]
#Column	Jmag	(F5.2)	[5.5/11] 2MASS (II/246) J-band magnitude	[ucd=phot.mag;em.IR.J]
#Column	IRex	(F4.1)	[0/10.3]? IR Excess in N{sigma}	[ucd=phot.color.excess;em.IR]
#Column	r_Known	(I3)	? Membership candidacy in a young association references (see refs.dat file) [NULL integer written as an empty string]	[ucd=meta.ref;pos.frame]
#Column	Known	(a11)	Known Group	[ucd=meta.id]
#Column	r_Li	(I2)	? Lithium detection reference (see refs.dat file) [NULL integer written as an empty string]	[ucd=meta.ref;pos.frame]
#Column	Bin	(A1)	Binary flag (5)	[ucd=meta.code]
#Column	rvCat	(I3)	Display data from Kharchenko+, 2007, III/254 and RAVE DR5 (Kunder+, 2017, III/279) within 1.5" [NULL integer written as an empty string]	[ucd=meta.ref.url]
#Column	Gaia	(A4)	Display the Gaia -DR1 (I/337) and -DR2 (I/345) data within 0.5"	[ucd=meta.ref.url]
#Column	2M	(A2)	Display the 2MASS data (II/246) within 3"	[ucd=meta.ref.url]
#Column	SimbadName	(a23)	Simbad column added by the CDS	[ucd=meta.id]
_RAJ2000	_DEJ2000	Set	Name	Assoc	r_SpT	SpT	RAJ2000	DEJ2000	pmRA	pmDE	Dist	r_RVel	RVel	HR1	NUVmag	Gmag	Jmag	IRex	r_Known	Known	r_Li	Bin	rvCat	Gaia	2M	SimbadName
236.09049167	-30.20081389	KCM 	HD 140390        	UCL   	 19	F0V       	15 44 21.718	-30 12 02.93	 -16.61	 -24.07	151.90	   	       	     	      	 8.774	 8.14	 1.5	 54	UCL        	  	 	  0	Gaia	2M	HD 140390
236.30354167	-34.29193611	KCM 	CD-33 10685      	UCL   	 19	K2e       	15 45 12.850	-34 17 30.97	 -14.60	 -22.23	153.60	   	 -2.000	 1.00	      	 9.629	 7.57	 6.0	 54	UCL        	  	 	  1	Gaia	2M	CD-33 10685
236.33414167	-39.77338056	KCM 	HD 140498        	UCL   	 19	A0V       	15 45 20.194	-39 46 24.17	 -15.69	 -19.79	184.00	   	       	     	12.853	 8.364	 8.10	 0.4	 54	UCL        	  	 	  0	Gaia	2M	HD 140498
236.49385000	-34.22820833	KCM 	HD 140655        	UCL   	 19	F8V       	15 45 58.524	-34 13 41.55	 -18.88	 -22.81	153.40	   	       	     	      	 9.833	 8.90	 2.2	 54	UCL        	  	 	  0	Gaia	2M	HD 140655
236.56737917	-38.93666944	KCM 	TYC 7837-1282-1  	UCL   	  8	(G3)      	15 46 16.171	-38 56 12.01	 -22.70	 -25.63	150.00	   	       	     	16.350	10.652	 9.68	 0.7	 54	UCL        	  	 	  0	Gaia	2M	TYC 7837-1282-1
237.01702917	-48.98451389	KCM 	HD 140862        	UCL   	   	F3V       	15 48 04.087	-48 59 04.25	 -19.45	 -29.28	139.30	   	       	     	      	 8.915	 8.20	 0.9	 54	UCL        	  	 	  0	Gaia	2M	HD 140862
237.49329167	-43.11038333	KCM 	TYC 7845-55-1    	UCL   	   	K3IV(e)   	15 49 58.390	-43 06 37.38	 -15.90	 -17.36	162.00	   	       	 0.80	      	11.521	10.05	 2.8	 54	UCL        	  	 	  0	Gaia	2M	TYC 7845-55-1
237.49662917	-36.49940000	KCM 	MV Lup           	UCL   	 19	K2        	15 49 59.191	-36 29 57.84	 -16.35	 -26.86	141.10	   	       	 0.29	17.930	10.971	 9.56	 0.8	 54	UCL        	  	 	  0	Gaia	2M	MV Lup
237.53275000	-38.93695833	KCM 	HD 141338        	UCL   	 29	F5/6      	15 50 07.860	-38 56 13.05	 -16.62	 -22.93	181.00	   	       	     	      	 9.964	 9.11	 2.9	 54	UCL        	  	 	  0	Gaia	2M	HD 141338
238.07827917	-39.51611667	KCM 	HD 141779        	UCL   	  8	A5/6IV/V  	15 52 18.787	-39 30 58.02	 -18.86	 -29.85	133.50	   	       	     	      	 8.093	 7.70	 1.3	 54	UCL        	  	 	  0	Gaia	2M	HD 141779
238.55924167	-44.80766944	KCM 	HD 142045        	UCL   	 19	F3/5V     	15 54 14.218	-44 48 27.61	 -17.38	 -21.81	162.00	   	       	     	      	 9.312	 8.62	 1.2	 54	UCL        	  	 	  0	Gaia	2M	HD 142045
238.74840000	-36.29611944	KCM 	HD 142275        	UCL   	 19	F3V       	15 54 59.616	-36 17 46.03	 -16.36	 -28.31	135.50	   	       	 0.36	13.171	 8.989	 8.20	 2.1	 54	UCL        	  	 	  0	Gaia	2M	HD 142275
239.03830000	-37.93513333	KCM 	TYC 7838-962-2   	UCL   	 14	M0e       	15 56 09.192	-37 56 06.48	  -8.89	 -22.80	161.20	   	       	 0.81	      	11.087	 8.78	 3.1	 54	UCL        	  	 	  0	Gaia	2M	TYC 7838-962-2
239.24545000	-42.88416389	KCM 	HD 142562        	UCL   	 19	F3IV/V    	15 56 58.908	-42 53 02.99	 -15.13	 -20.25	170.60	   	       	     	      	 9.674	 8.68	 1.7	 54	UCL        	  	 	  0	Gaia	2M	HD 142562
239.70884167	-32.05242500	KCM 	HD 142992        	UCL   	 29	F0V       	15 58 50.122	-32 03 08.73	 -16.05	 -27.94	127.00	   	       	     	      	 8.590	 7.96	 2.5	 54	UCL        	  	 	  0	Gaia	2M	HD 142992
240.09300000	-38.99392500	KCM 	HD 143181        	UCL   	 29	B9V       	16 00 22.320	-38 59 38.13	 -17.51	 -27.87	140.60	   	       	     	      	 7.313	 7.29	 1.9	 54	UCL        	  	 	  0	Gaia	2M	HD 143181
240.49650000	-36.21555833	KCM 	NN Lup           	UCL   	 29	K3        	16 01 59.160	-36 12 56.01	 -18.10	 -27.69	131.00	   	       	 0.00	      	11.492	 9.60	 2.7	 54	UCL        	  	 	  0	Gaia	2M	NN Lup
240.81087083	-38.26012778	KCM 	HD 143653        	UCL   	142	F5/6V     	16 03 14.609	-38 15 36.46	 -17.19	 -27.97	142.40	   	       	     	      	 9.408	 8.65	    	142	UCL        	  	 	  0	Gaia	2M	HD 143653
240.87880833	-36.41135278	KCM 	HD 143730        	UCL   	 29	G5V       	16 03 30.914	-36 24 40.87	 -16.92	 -28.16	133.80	   	       	     	      	10.262	 9.35	    	 54	UCL        	  	 	  0	Gaia	2M	HD 143730
240.97845000	-38.79384722	KCM 	HD 143791        	UCL   	 29	G8/K0     	16 03 54.828	-38 47 37.85	 -16.00	 -22.81	146.80	   	       	     	      	10.295	 9.38	 0.1	 54	UCL        	  	 	  0	Gaia	2M	HD 143791
241.63830833	-39.25961111	KCM 	HD 144277        	UCL   	 29	A1V       	16 06 33.194	-39 15 34.60	 -14.80	 -24.49	137.50	   	       	     	      	 7.881	 7.66	 2.6	 54	UCL        	  	 	  0	Gaia	2M	HD 144277
241.65712083	-39.14524167	KCM 	HD 144295        	UCL   	 29	F3V       	16 06 37.709	-39 08 42.87	 -17.42	 -28.66	135.90	   	       	     	      	 8.892	 8.19	 1.0	 54	UCL        	  	 	  0	Gaia	2M	HD 144295
242.13055833	-35.16393611	KCM 	HD 144691        	UCL   	   	A9V       	16 08 31.334	-35 09 50.17	 -17.79	 -31.24	130.80	   	       	     	      	 8.262	 7.80	 3.2	 54	UCL        	  	 	  0	Gaia	2M	HD 144691
242.32115000	-36.15733889	KCM 	HD 144825        	UCL   	142	F5V       	16 09 17.076	-36 09 26.42	 -14.92	 -25.93	124.80	   	       	     	      	 9.803	 9.01	 1.7	142	UCL        	  	 	  0	Gaia	2M	HD 144825
242.43559167	-47.36286944	KCM 	HD 144795        	UCL   	  8	A6/7V     	16 09 44.542	-47 21 46.33	 -14.70	 -21.70	175.50	   	       	     	      	 9.569	 8.45	 0.5	 54	UCL        	  	 	  0	Gaia	2M	HD 144795
242.55167917	-37.13844444	KCM 	TYC 7342-10-1    	UCL   	 29	(G7)      	16 10 12.403	-37 08 18.40	 -11.90	 -17.58	184.90	   	       	     	      	10.722	 9.52	 1.1	 54	UCL        	  	 	  0	Gaia	2M	TYC 7342-10-1
242.81242917	-37.46128056	KCM 	HD 145211        	UCL   	 29	F3V       	16 11 14.983	-37 27 40.61	 -18.52	 -30.71	135.80	   	       	 0.21	      	 8.826	 7.94	 1.5	 54	UCL        	  	 	  0	Gaia	2M	HD 145211
243.29969167	-45.81156667	KCM 	2M1613-4548      	UCL   	 29	F3V       	16 13 11.926	-45 48 41.64	 -20.74	 -33.63	102.60	   	       	 0.06	      	 8.382	 7.55	 2.4	 54	UCL        	  	 	  0	Gaia	2M	2MASS J16131196-4548411
243.46722917	-40.29443611	KCM 	HD 325434        	UCL   	 29	G         	16 13 52.135	-40 17 39.97	 -14.50	 -22.20	188.00	   	       	     	      	10.180	 9.02	 2.6	143	UCL        	  	 	  0	Gaia	2M	HD 325434
243.49029167	-39.18767778	KCM 	HD 145720        	UCL   	 29	F3/5V     	16 13 57.670	-39 11 15.64	 -16.88	 -25.59	143.90	   	       	     	      	 9.259	 8.41	 2.1	 54	UCL        	  	 	  0	Gaia	2M	HD 145720
244.81167083	-40.82094444	KCM 	HD 146681        	UCL   	   	A7II/III  	16 19 14.801	-40 49 15.40	 -12.99	 -21.48	176.00	   	       	     	      	 8.854	 7.98	 2.3	 54	UCL        	  	 	  0	Gaia	2M	HD 146681
246.50037917	-45.95369167	KCM 	HD 328171        	UCL   	 29	G0        	16 26 00.091	-45 57 13.29	 -13.40	 -22.26	176.70	   	       	     	      	10.164	 9.01	 2.5	 54	UCL        	  	 	  0	Gaia	2M	HD 328171
246.54110833	-41.22616389	KCM 	HD 147875        	UCL   	 14	A8V       	16 26 09.866	-41 13 34.19	 -12.78	 -23.02	165.70	   	       	     	      	 9.186	 8.32	 2.1	 54	UCL        	  	 	  0	Gaia	2M	HD 147875
247.14980000	-41.92247500	KCM 	HD 148248        	UCL   	  8	A0        	16 28 35.952	-41 55 20.91	  -7.20	 -19.60	243.00	   	       	     	      	10.240	 8.84	 1.7	 54	UCL        	  	 	  0	Gaia	2M	HD 148248
248.54845833	-39.62671111	KCM 	HD 321803        	UCL   	   	G5        	16 34 11.630	-39 37 36.16	  -9.30	 -22.80	158.30	   	       	     	      	10.442	 9.27	 2.0	142	UCL        	  	 	  0	Gaia	2M	HD 321803
248.89500833	-37.11018889	KCM 	HD 149336        	UCL   	  8	F5V       	16 35 34.802	-37 06 36.68	 -12.00	 -23.20	162.00	   	       	     	      	 9.399	 8.49	 0.7	 54	UCL        	  	 	  0	Gaia	2M	HD 149336
249.06475833	-34.20004167	KCM 	HD 149439        	UCL   	 29	A3V       	16 36 15.542	-34 12 00.15	  -9.12	 -25.35	143.20	   	       	     	      	 7.959	 7.62	 0.6	 54	UCL        	  	 	  0	Gaia	2M	HD 149439
249.17324167	-33.24374444	KCM 	HD 149514        	UCL   	 19	F2V       	16 36 41.578	-33 14 37.48	 -10.00	 -27.78	129.00	   	       	     	      	 8.613	 7.88	 1.2	 54	UCL        	  	 	  0	Gaia	2M	HD 149514
249.26095000	-38.67630833	KCM 	HD 149533        	UCL   	 19	B9V       	16 37 02.628	-38 40 34.71	 -12.53	 -20.98	159.00	   	       	     	      	 7.372	 7.27	 0.0	 54	UCL        	  	 	  0	Gaia	2M	HD 149533
249.42990000	-39.70871389	KCM 	HD 149638        	UCL   	144	F5V       	16 37 43.176	-39 42 31.37	 -11.10	 -20.60	175.10	   	       	     	      	10.097	 8.86	 1.8	 54	UCL        	  	 	  0	Gaia	2M	HD 149638
249.61225000	-39.65189722	KCM 	HD 149738        	UCL   	 19	A0V       	16 38 26.940	-39 39 06.83	 -12.08	 -20.16	164.90	   	       	     	      	 7.955	 7.68	 0.2	 54	UCL        	  	 	  0	Gaia	2M	HD 149738
249.63004167	-41.63538056	KCM 	HD 149726        	UCL   	 14	F0V       	16 38 31.210	-41 38 07.37	 -13.67	 -21.19	160.30	   	       	     	      	 9.302	 8.49	 0.2	 54	UCL        	  	 	  0	Gaia	2M	HD 149726
249.90530000	-40.05614167	KCM 	HD 149948        	UCL   	 19	G1/3      	16 39 37.272	-40 03 22.11	  -9.00	 -25.90	173.60	   	       	 1.00	      	 9.852	 8.62	 1.7	 54	UCL        	  	 	  0	Gaia	2M	HD 149948
250.21779167	-40.43329444	KCM 	HD 150092        	UCL   	 19	G0        	16 40 52.270	-40 25 59.86	 -13.00	 -22.30	161.00	   	       	     	      	10.169	 9.10	 2.4	 54	UCL        	  	 	  0	Gaia	2M	HD 150092
251.55495833	-39.74581944	KCM 	HD 150989        	UCL   	 19	F0V       	16 46 13.190	-39 44 44.95	 -11.99	 -22.91	169.10	   	       	     	      	 8.680	 8.18	 0.0	 54	UCL        	  	 	  0	Gaia	2M	HD 150989
252.32667917	-43.42198333	KCM 	HD 326253        	UCL   	 19	G5        	16 49 18.403	-43 25 19.14	 -12.10	 -27.40	134.00	   	       	     	      	10.378	 9.43	 0.1	145	UCL        	  	 	  0	Gaia	2M	HD 326253
253.64197917	-38.10573333	KCM 	HD 152369        	UCL   	 19	A9V       	16 54 34.075	-38 06 20.64	 -11.80	 -23.35	160.00	   	       	     	      	 8.710	 8.26	 1.8	 54	UCL        	  	 	  0	Gaia	2M	HD 152369
235.38974167	-26.06588333	KCM 	CD-25 11037      	USCO  	 19	(G3)      	15 41 33.538	-26 03 57.18	 -18.63	 -22.61	138.30	   	       	     	      	10.058	 9.11	 2.0	 54	USCO       	  	 	  0	Gaia	2M	CD-25 11037
237.08870833	-24.73045278	KCM 	HD 141147        	USCO  	 19	G6V       	15 48 21.290	-24 43 49.63	 -12.70	 -21.02	144.40	   	       	     	      	 9.753	 8.46	 1.4	 54	USCO       	  	 	  0	Gaia	2M	HD 141147
237.62730000	-20.84822778	KCM 	HD 141575        	USCO  	  8	A2V       	15 50 30.552	-20 50 53.62	 -14.35	 -23.38	134.90	   	       	     	      	 8.096	 7.50	 0.6	 54	USCO       	  	 	  0	Gaia	2M	HD 141575
237.74519167	-22.37296111	KCM 	HD 141662        	USCO  	 19	G3V       	15 50 58.846	-22 22 22.66	 -19.41	 -27.30	115.30	   	       	     	      	 9.792	 8.65	 1.2	 54	USCO       	  	 	  0	Gaia	2M	HD 141662
238.23555000	-29.84292500	KCM 	HD 141960        	USCO  	  8	A9V       	15 52 56.532	-29 50 34.53	 -16.42	 -24.13	133.60	   	       	     	      	 8.459	 7.95	 2.8	 54	USCO       	  	 	  0	Gaia	2M	HD 141960
239.55180000	-24.34414167	KCM 	HD 142933        	USCO  	 19	F5/6V     	15 58 12.432	-24 20 38.91	 -11.30	 -24.22	155.00	   	       	     	      	 9.903	 8.93	 1.5	 54	USCO       	  	 	  0	Gaia	2M	HD 142933
239.62657083	-20.89342500	KCM 	HD 142988        	USCO  	 14	A3III     	15 58 30.377	-20 53 36.33	 -12.64	 -23.50	138.70	   	       	     	      	 7.213	 6.68	 1.0	 54	USCO       	  	 	  0	Gaia	2M	HD 142988
240.17767917	-26.39165556	KCM 	HD 143318        	USCO  	 19	F5V       	16 00 42.643	-26 23 29.96	 -13.00	 -17.13	156.30	   	       	     	      	 9.100	 8.10	    	 54	USCO       	  	 	  0	Gaia	2M	HD 143318
240.51560000	-21.37968333	KCM 	TYC 6212-946-1   	USCO  	 19	G2        	16 02 03.744	-21 22 46.86	  -9.60	 -18.20	139.50	   	       	     	      	10.797	 9.58	    	 44	USCO       	  	 	  0	Gaia	2M	TYC 6212-946-1
241.23102917	-20.90010278	KCM 	HD 144113        	USCO  	 26	A3IV/V    	16 04 55.447	-20 54 00.37	 -10.54	 -24.03	144.60	   	       	     	      	 8.039	 7.41	 3.2	146	USCO       	  	 	  0	Gaia	2M	HD 144113
241.43680000	-19.68114722	KCM 	HD 144273        	USCO  	   	B9V       	16 05 44.832	-19 40 52.13	 -10.10	 -22.12	165.00	   	       	     	      	 7.514	 7.21	 0.7	 77	USCO       	  	 	  0	Gaia	2M	HD 144273
242.04502917	-19.08008056	KCM 	2M1608-1904      	USCO  	 11	K3IVe     	16 08 10.807	-19 04 48.29	  -8.70	 -23.91	133.80	   	       	 0.99	      	11.145	 9.24	 2.8	147	USCO       	  	 	  0	Gaia	2M	2MASS J16081081-1904479
242.55264167	-21.07912778	KCM 	TYC 6213-1122-1  	USCO  	 52	K3IV      	16 10 12.634	-21 04 44.86	  -9.10	 -23.57	154.20	   	       	 0.47	      	11.184	 9.34	 8.2	 52	USCO       	52	 	  0	Gaia	2M	TYC 6213-1122-1
242.77875833	-26.15663611	KCM 	TYC 6784-241-1   	USCO  	 11	(G6)      	16 11 06.902	-26 09 23.89	 -11.51	 -19.35	165.10	   	       	     	      	 9.954	 8.79	 1.1	148	USCO       	  	 	  0	Gaia	2M	TYC 6784-241-1
242.81645833	-23.20415278	KCM 	HD 145333        	USCO  	 52	F0V       	16 11 15.950	-23 12 14.95	 -10.93	 -23.23	155.80	   	       	     	      	 8.865	 8.04	 1.9	 52	USCO       	52	 	  0	Gaia	2M	HD 145333
243.19502083	-22.22558333	KCM 	TYC 6213-85-1    	USCO  	 11	K3IV(e)   	16 12 46.805	-22 13 32.10	  -7.50	 -24.46	135.80	   	       	     	      	10.660	 8.88	 2.8	114	USCO       	  	 	  0	Gaia	2M	TYC 6213-85-1
243.36665000	-27.40386111	KCM 	HD 145719        	USCO  	 52	A6IV      	16 13 27.996	-27 24 13.90	  -9.61	 -26.93	149.00	   	       	     	      	 8.360	 7.72	 1.3	 52	USCO       	52	 	  0	Gaia	2M	HD 145719
243.44917083	-27.79284722	KCM 	HD 145778        	USCO  	 52	F3V       	16 13 47.801	-27 47 34.25	 -10.61	 -20.88	152.80	   	       	     	      	 9.133	 8.30	 2.8	 52	USCO       	52	 	  0	Gaia	2M	HD 145778
243.58540000	-22.13613611	KCM 	HD 145942        	USCO  	 52	A2IV      	16 14 20.496	-22 08 10.09	  -8.76	 -25.42	136.20	   	       	     	      	 7.661	 7.05	 1.5	 52	USCO       	52	 	  0	Gaia	2M	HD 145942
243.78362083	-24.58855833	KCM 	HD 146055        	USCO  	133	B9V       	16 15 08.069	-24 35 18.81	  -9.86	 -22.28	147.70	   	       	     	      	 8.294	 7.40	 2.8	 68	USCO       	  	 	  0	Gaia	2M	HD 146055
244.18434167	-25.22933611	KCM 	HD 146330        	USCO  	 52	A5IV      	16 16 44.242	-25 13 45.61	 -11.55	 -21.40	143.80	   	       	     	      	 8.738	 7.93	 1.6	 54	USCO       	52	 	  0	Gaia	2M	HD 146330
244.21370000	-24.55781111	KCM 	2M1616-2433      	USCO  	  8	F8e       	16 16 51.288	-24 33 28.12	 -13.50	 -21.79	149.40	   	       	     	      	 9.741	 8.18	 1.3	 64	USCO       	  	 	  0	Gaia	2M	2MASS J16165130-2433277
244.22237917	-23.11057500	KCM 	HD 146367        	USCO  	 52	A9V       	16 16 53.371	-23 06 38.07	  -7.68	 -23.64	157.00	   	       	     	      	 8.509	 7.64	 1.8	 52	USCO       	52	 	  0	Gaia	2M	HD 146367
244.22732083	-21.62107222	KCM 	HD 146366        	USCO  	 11	F6/8V     	16 16 54.557	-21 37 15.86	 -10.60	 -24.00	131.10	   	       	     	      	 9.907	 8.79	 1.1	 54	USCO       	  	 	  0	Gaia	2M	HD 146366
244.31102083	-22.92228889	KCM 	HD 146457        	USCO  	 52	A5III/IV  	16 17 14.645	-22 55 20.24	  -9.85	 -20.48	139.20	   	       	     	      	 8.372	 7.71	 1.4	 52	USCO       	52	 	  0	Gaia	2M	HD 146457
244.36210000	-23.34190556	KCM 	HD 146494        	USCO  	  8	A7III     	16 17 26.904	-23 20 30.86	  -8.02	 -23.64	155.80	   	       	     	      	 8.928	 8.14	 1.4	 54	USCO       	  	 	  0	Gaia	2M	HD 146494
244.47835833	-24.72611111	KCM 	CD-24 12659      	USCO  	 52	(K2)      	16 17 54.806	-24 43 34.00	  -9.77	 -26.56	146.20	   	       	     	      	 9.803	 8.31	 1.6	 52	USCO       	52	 	  0	Gaia	2M	CD-24 12659
244.58317917	-20.09311111	KCM 	2M1618-2005      	USCO  	 52	K1.5e     	16 18 19.963	-20 05 35.20	 -11.80	 -24.14	132.60	   	       	     	      	 9.996	 8.54	 2.0	 52	USCO       	52	 	  0	Gaia	2M	2MASS J16181997-2005348
245.03260000	-22.51903889	KCM 	HD 147011        	USCO  	 52	F3/5V     	16 20 07.824	-22 31 08.54	 -10.40	 -22.60	162.00	   	       	     	      	 9.970	 8.92	 1.9	 52	USCO       	52	 	  0	Gaia	2M	HD 147011
245.06260000	-25.64574167	KCM 	HD 147013        	USCO  	 52	A0V       	16 20 15.024	-25 38 44.67	 -10.47	 -20.96	154.10	   	       	     	      	 8.909	 7.94	 2.4	 52	USCO       	52	 	  0	Gaia	2M	HD 147013
245.06457083	-28.71701111	KCM 	HD 146974        	USCO  	 52	F8V       	16 20 15.497	-28 43 01.24	 -14.79	 -24.34	139.80	   	       	 0.49	      	 8.928	 8.07	 2.0	 52	USCO       	52	 	  0	Gaia	2M	HD 146974
245.44965833	-25.94653056	KCM 	HD 147255        	USCO  	 52	F6V       	16 21 47.918	-25 56 47.51	  -6.65	 -23.91	128.20	   	       	     	      	 9.147	 8.29	 1.3	 54	USCO       	  	 	  0	Gaia	2M	HD 147255
245.49030000	-24.49552500	KCM 	HD 147283        	USCO  	 52	A1IV      	16 21 57.672	-24 29 43.89	 -14.31	 -25.07	137.70	   	       	     	      	 9.807	 8.12	 1.8	 52	USCO       	52	 	  0	Gaia	2M	HD 147283
245.54182917	-21.65491111	KCM 	HD 147342        	USCO  	 52	A5IV/V    	16 22 10.039	-21 39 17.68	  -9.76	 -21.81	138.40	 10	       	     	      	 8.514	 7.83	 3.4	 52	USCO       	10	 	  0	Gaia	2M	HD 147342
246.12245000	-26.92728333	KCM 	CD-26 11326      	USCO  	 52	(G7)      	16 24 29.388	-26 55 38.22	  -7.92	 -19.76	160.50	   	       	     	      	 9.998	 8.77	 2.0	 52	USCO       	52	 	  0	Gaia	2M	CD-26 11326
246.35042917	-21.68862778	KCM 	HD 147911        	USCO  	 52	A0V       	16 25 24.103	-21 41 19.06	  -5.61	 -22.95	135.20	   	       	     	      	 8.991	 8.00	 3.0	 52	USCO       	52	 	  0	Gaia	2M	HD 147911
246.59755833	-27.65022778	KCM 	TYC 6802-1158-1  	USCO  	 52	(K1)      	16 26 23.414	-27 39 00.82	 -10.40	 -22.90	133.30	   	       	     	      	10.130	 8.73	 2.2	 52	USCO       	52	 	  0	Gaia	2M	TYC 6802-1158-1
247.21664167	-26.19884167	KCM 	HD 148409        	USCO  	 19	F6V       	16 28 51.994	-26 11 55.83	 -12.78	 -27.84	128.40	   	       	     	      	 9.323	 8.45	 1.9	 54	USCO       	  	 	  0	Gaia	2M	HD 148409
247.48320000	-26.59073056	KCM 	HD 148563        	USCO  	 52	A1V       	16 29 55.968	-26 35 26.63	  -9.64	 -20.53	151.40	   	       	     	      	 8.566	 8.04	 4.3	 52	USCO       	52	 	  0	Gaia	2M	HD 148563
247.55735833	-26.55551667	KCM 	HD 148606        	USCO  	 52	G0V       	16 30 13.766	-26 33 19.86	 -12.90	 -25.80	132.10	   	       	 0.98	      	 8.904	 7.93	 1.5	 52	USCO       	52	 	  0	Gaia	2M	HD 148606
247.91947083	-24.42127222	KCM 	V2394 Oph        	USCO  	 52	A0/1      	16 31 40.673	-24 25 16.58	  -6.70	 -24.60	138.00	   	       	     	      	 9.492	 7.53	 2.5	 52	USCO       	52	 	  0	Gaia	2M	V2394 Oph
247.97274167	-26.60481667	KCM 	TYC 6803-994-1   	USCO  	 52	K4IV(e)   	16 31 53.458	-26 36 17.34	 -12.50	 -26.10	128.20	   	       	     	      	11.128	 9.60	 1.4	 52	USCO       	52	 	  0	Gaia	2M	TYC 6803-994-1
248.21195000	-28.34450278	KCM 	HD 148982        	USCO  	 19	F8/G0     	16 32 50.868	-28 20 40.21	  -9.40	 -22.50	155.00	   	       	 0.85	      	 9.746	 8.67	 1.2	 54	USCO       	  	 	  0	Gaia	2M	HD 148982
249.22032083	-27.13860556	KCM 	HD 149598        	USCO  	 52	F8/G1     	16 36 52.877	-27 08 18.98	  -7.50	 -21.20	158.40	   	       	     	      	 9.780	 8.55	 1.7	 52	USCO       	52	 	  0	Gaia	2M	HD 149598
099.50898333	-45.23008333	RJCM	TYC 8104-898-1   	OCT   	   	(G1)      	06 38 02.156	-45 13 48.30	 -15.31	  15.26	161.10	  7	 10.000	     	      	10.726	 9.86	 1.2	   	           	  	 	  1	Gaia	2M	TYC 8104-898-1
